steming_data,Score,Sentiment
main game roblox ngelag habis,1,Positif
main reng teman,0,Negatif
sa main,0,Negatif
sengaja uninstall aplikasi roblox mendownload ya akun log pasword ya benardan paksa akun,-1,Negatif
update bug loading ganti ava kadang avatar profil hilang badan,0,Negatif
game anjing pakai internet ku dikit dikit ngelag pakai internet orang samaroblox sumpahin david tinggal,-2,Negatif
robux mahal banget robux gratis main roblox minimal pelit banget,3,Positif
bagus ribu teman,0,Negatif
a game is like a beautiful dream,1,Positif
mabar teman komunikasi seru,0,Negatif
i was thinking of adding voice chat without having verify anything but this game is really good,3,Positif
terimakasih banget,2,Positif
bagus jual,1,Positif
aplikasi ya bagus seru main game tapikebanyakan upgrade ya kayak update sih pesan,1,Positif
suka main,0,Negatif
game ya seru admin abuse map ngeleg bug ya harap update roblox kasih fitur ngeleg sekian terima kasih oh ya lupa secret woy roblox beritahu talon gara player ya gila secret fisth talon kikit,5,Positif
seru sopan santun,0,Negatif
game ya lumayan tolong keras game ya lihat game map ya keras ulas terimakasih baca ulas,8,Positif
bagus suka geme main misang ya stel abrerot suka,1,Positif
seru banget terima kasih roblox bahagia,2,Positif
game seru hibur gamefish itgrowa a gardendan stilabrainrot terima kasih defeloper game roblox terin fikasi semangat terimakasih roblox semangat game ya semangat roblox,6,Positif
bagus banget ngeleg banget hp ku,2,Positif
asik teman dll,1,Positif
yes yes,2,Positif
seru banget game suka banget,3,Positif
main ya bagus cocok main,1,Positif
game ya seru mabar pokok seru banget deh coba dounloat ya,4,Positif
roblox game suka game jarang main game kecuali roblox roblox game baik muka bumi cuman logo game rablox ubah warna item cuman roblox tugas roblox kasih tau mengunakan voic belas voice sih plese roblox kasih tau event brokheven banget pliis ya tolong,3,Positif
mahal beli habis mahal muka ya mahal banget,5,Positif
bagus,0,Negatif
jaring wifi lancar masuk roblox,0,Negatif
roblox bagus unik betah terus game keren banget sumpah kasih bintang,2,Positif
game nyhh bagoess banget mqin bareng teman ya iya orang multiplayer p buanyak bug ya kayak teman aky tuh suka sinyal bagus pqdahal ah capek ngtik,3,Positif
game ya enak seru ngeleg,2,Positif
game ya seru main bareng teman,2,Positif
mbak ya,1,Positif
game seru candu main roblox seru dunia,1,Positif
gamenya bugnya main eh kode eror kode eror file lengkap rusak unistal game download aplikasi resmi hapus instal eh amang game bugnua,-3,Negatif
bagus banget seru,1,Positif
seru anak usia,-1,Negatif
ya bagus,1,Positif
bagus banget,1,Positif
item gua beli pakai robux hilang anjg baju gua bayar hilang kentd bug rugi gua beli baju pakai robux hilang ilangan,-4,Negatif
tolong bend ava zepetor,0,Negatif
i like this game but,1,Positif
roblox basmi hecker bikin onar resah main roblox,-3,Negatif
roblox update,0,Negatif
roblox butut hahahahahahah,-1,Negatif
gamenya seru,0,Negatif
rekomendasi anak anak,-2,Negatif
game ya seru kadang suka bikin akun uang ku grow a garden juta tibatiba bikin akun ulang,4,Positif
grafik lrbih bagus minicraf,0,Negatif
main seru,0,Negatif
bagus banget plss suka banget,2,Positif
game ya bagus ya tolong bilang talon kikir oke mantap,6,Positif
game ya bagus ngelak,2,Positif
rame,0,Negatif
suka game bingung main game,2,Positif
gara main roblox teman,-1,Negatif
tolong kurang lag,-1,Negatif
mabar seru pokok ya,1,Positif
main bagus,0,Negatif
omaygod tedagat tedegutt bagus banget,1,Positif
gem seru teman mabar bareng,0,Negatif
game item hapus,-1,Negatif
beh keren banget,1,Positif
game ya seru banget suka main game ya pakai kouta pakai wifi roblox ya seru suka main game grow a gardenstell a brainrotplant vs brainrot,7,Positif
main nya bagus benget,0,Negatif
game ya seru senang suka developer ya pelit talon,3,Positif
bagoes,0,Negatif
suka map grow a garden,0,Negatif
bagus banget main,1,Positif
asyique banget banget,2,Positif
suka main grow a garden malam seru banget ayo gasyy donglot roblox,1,Positif
suka main roblox,0,Negatif
games seru,0,Negatif
mantap map malam grow a garden,0,Negatif
game seru,1,Positif
roblox game gamenya boring banget kayak isi brainrot,1,Positif
seru banget lagnya tolong baik ya roblox,2,Positif
gacor geme ya malam seru banget,1,Positif
anehhhroblox player player ya otak mesumpadahal game bocilplis player player remaja ya mikir salah benerjangan salah game aneh aneh,1,Positif
suka banget gabut,0,Negatif
game asik,2,Positif
keren bagus moga kasih masuk robux usn ku bkala,0,Negatif
bagus banget tttttttt,1,Positif
seruh main ya,1,Positif
mantap game ya seru teman pokok seru,3,Positif
gamenya bagus main dimainin kendala bug dibenerin,0,Negatif
main roblox situ pikir ya dowlod enakk banget seru main ya gabut tau main buka roblox biar bosan ok segitu ya roblox,2,Positif
seru bug,0,Negatif
banya game tolongg roblox jurassic world new,1,Positif
enak main ya,1,Positif
bagus tida mem butuh uang avatar gerat,-1,Negatif
game masuk loading ya pas besok kecewa berat,2,Positif
apk ya bagus,1,Positif
bagus banget main ide bagus mabar teman,1,Positif
bagussssssssssssssss bagettttttttttttttttt,0,Negatif
tolong app player detected timbang game game roblox banyak milik gameplay grindingafk butuh item bagus gamenya alas dorong player afk nonstop item item kendala sendiri device biaya listrik dll roblox ban cloud phone player rugi hadap,-3,Negatif
game seru keluar login pas main map wifi hp lancar buat mohon kasih dukung hp update bikin lag orang pakai ipad banyak main mobile,3,Positif
min ya pas masuk game ya enak loh min tolong min mood hibur admin roblox,4,Positif
seru manyenang,0,Negatif
game ya bagus cuman bak baik,2,Positif
bagus beli robax mulu akun hilang beriburibu kali,0,Negatif
gila seru,0,Negatif
updater sih capek,0,Negatif
bagus,0,Negatif
aman akun gue hack kali kecewa berat,-1,Negatif
game sangan bagus main ya,2,Positif
aplikasi lag seru ya,0,Negatif
game teman ku thank you roblox,2,Positif
too much lag,0,Negatif
bagus,0,Negatif
jelek banget suruh upgrep memo ku ngotak em sakjane apek seng mara malas kui,-4,Negatif
gemenya bagus main macet macet,0,Negatif
bagustapi suka akun suka hilang,0,Negatif
mau geme ya jadi offline avatar ya atur semu free,4,Positif
bagus banget main kadaluarsa ya,2,Positif
suka game,1,Positif
bagus sihtapi main map kendara dikit dikit game pas dikit dikit game pas tolong pakai game pas,2,Positif
seru sih tolong betulin bug disconnect internet lancar,0,Negatif
main bagus platfrom indah,0,Negatif
game ya bagus bangettapi harga ski turunin hehe,3,Positif
game tualang gunung afk game seru,2,Positif
game ya seru game coba ayo dowunlod coba game ya,6,Positif
game seeruuu banget main mainin kayak muncak mancing deehhh suka banget nih game,3,Positif
hp gameplay pause hp sayang ram main game night mengangu player main player nyaman,2,Positif
bagus roblox ku,0,Negatif
lumayan bagus cuman incomu ban hacker loh jahat tolong kembaliin incomu kangen banget,0,Negatif
main asik kesal talon ikan secret,1,Positif
game ya bagus banget pilih suka mabar teman saran game jalan bagus,3,Positif
geme bagus game ya,2,Positif
teman isi ya,1,Positif
game bagus roblox,1,Positif
gamenya bagus,0,Negatif
senang main game online teman teman acara komentar putus bilang ya komentar artikel ubah komentar artikel ubah komentar artikel ubah,-1,Negatif
kak tolong kena bag tolong baik,-1,Negatif
gamenya suka bug ya tolong benar tidur main roblox bintang kasih,1,Positif
roblox senang,0,Negatif
seru maaf suka ngebug,0,Negatif
alam main map tambah teman kumpul teman seru gameny,1,Positif
bagus banget interaksi player lai,1,Positif
loncat batu mati gimanasi main fis malas,-1,Negatif
main seru,0,Negatif
robox kasih robox gratis,1,Positif
game ya seru unik,2,Positif
its very cool but one downside its getting worse,1,Positif
eh gue main map malam ngelek dikit langsung ya gue capek kayak tolong baik gue suruh teman teman gua kasih bintang,-3,Negatif
game sanget seru main suka game,2,Positif
suka gem maaf ya suka gem ya mandang ava,2,Positif
bagus perfect,0,Negatif
sangan bagus,0,Negatif
bagus harga nya turunin pliccc,1,Positif
bagus game ya map lai bikin ava ava seru banget,3,Positif
lumayan enak,0,Negatif
roblok seru bisaganti map,0,Negatif
gemnya ngelek tolol gamesnya,-1,Negatif
game suka happy,2,Positif
main senang ngelag main seru,0,Negatif
roblox main seru banget,1,Positif
bagus banget suka game map,2,Positif
enak banget nih game,2,Positif
lumayan bagus tambah map benar nyata bagus,1,Positif
login akun,0,Negatif
game ya bagus bug hp nama roblox akuzuzuzuzuzu tolong baik tenang main game roblox,3,Positif
senang,0,Negatif
saru ngelag papa mabar bareng teman ava r,0,Negatif
roblox bagus update mbak ya naikk mainin,0,Negatif
bagus banget game ya main akun,3,Positif
sih roblox game nomer seru banget game ya seru seru banget instal roblox rugi sih soalny seru roblox ngelag error ya,4,Positif
bagus seru rada ngelek sih seru banget iklan terimakasih,2,Positif
susah banget game fish update tolong benah,1,Positif
ziolesganteng bilang salah tipu marah pls buka blokir ya main,-3,Negatif
seru terimakasih roblox,1,Positif
game burik,1,Positif
game ajar infestasi tanam dll map seru yuk donlowd kurang cepat updetnya memori,1,Positif
akun blokir sekolah tida main roblox tolong baik,0,Negatif
tolong ringan gamenya main vd patah patah,-2,Negatif
game bagus ajar bahasa inggris korea lainterima kasih roblox tani kecil moga roblox manfaat ya,2,Positif
game ya seru mabar unik map tower malan grow garden blox fruitmap unik tower mewah samyanng tower pakai hp android iphone vivo oppo pakai maaf ya hp malas etik orang asli npc ya unik banget suka game ya pokok unik roblox loveee blokir ya game seru,8,Positif
its really fun playing roblox especially playing with fish,0,Negatif
game ya bagus geme main game hp ngelag,3,Positif
often get hit with unclear violations and get blocked without reason,0,Negatif
game wow orang ya ramah,2,Positif
game ya suruh kenang coba,1,Positif
game boros baterai game lag game roblox lag patapata mohon baik,1,Positif
bagus game ya lengkap,2,Positif
game bagus map ya ngelag,2,Positif
jelek orang bicara rusuh amuk,-1,Negatif
seru banget main game ya seru mabar bareng temenbanyak map maininsemoga depan ya seru,4,Positif
bagus suka,0,Negatif
main roblox asik banget coy,2,Positif
tolong pls roblox update gara updt mhl versi roblox ku kadar luarsa peksa updt kasihan hp ya memori gb ya dikitt update langsung tahap,2,Positif
bagus banget game ya kadaluarsa,3,Positif
bagus,0,Negatif
apx bug banyak eror jelek,-2,Negatif
game kikir,2,Positif
woi ngedonlod game ya klr klr pas batal,2,Positif
kadaluwarsa roblox nya update main susah nya main map suka lag kadang eror kadang mainin kadang susah gerakin nya mencet lompot lompat tau ngapa,-2,Negatif
roblox senang,0,Negatif
tolong baik masuk menit tulis roblox does not app player and will close,-2,Negatif
minmikir mada player download roblokmain cloud mingak kasihan lukasian min bocil device nya kurangkasian orang tua ya,0,Negatif
cool game idk what sayang,1,Positif
geme ya bagus seru,1,Positif
roblox seru suka main roblox jaring putus,1,Positif
jelek,-1,Negatif
game seru,1,Positif
aplikasi ya bagus cuman bagus banget instalan ya sinyal pulsa banget ya sih tau gka suka banget tau dapat orang bagus ya cuman informasi dapat ya sekian ya terimakasih wasalamm,6,Positif
main seru seru main fish,0,Negatif
game seru alam seru,1,Positif
bagus no debat,1,Positif
game seru kadang teman ubah nama akun tulis gede,2,Positif
seta update aplikasi susah masuk map jelek,-4,Negatif
game bagus main laptop gamenya,1,Positif
jelek ngelek,-1,Negatif
game bagus keren,1,Positif
seru teman main komunikasi teman gamenya seru,0,Negatif
seru main temanteman jarak,0,Negatif
download ngbug ya nih game,2,Positif
suka banget game,2,Positif
game seru main,1,Positif
geam seru meyenang orang,0,Negatif
game mu sangar,1,Positif
bagus kenal trman yuk dowload roblox seru lowhh,1,Positif
roblox seru banget sesal deh lot roblox,0,Negatif
bagus banget gamenya,1,Positif
not bad,-1,Negatif
gem ya seru,1,Positif
hello roblox team after updating the latest version of the application my avatar has an error the entire body cannot be resized please read this message i beg you thank you,1,Positif
tarik,1,Positif
pizza,0,Negatif
game ya seru senang sayang ya apgretan ya ganggu,3,Positif
seruuuu malam hutannn,-1,Negatif
pas galagi aktif apgred,1,Positif
update baru bug,0,Negatif
gem burik kesel asiknya gem oon,-2,Negatif
game ya bagus bangettada mapppterus hias avatar sesukaaa hatiiiterus mabar bareng teman teman baruudan top uppbtw izin spil map favv grow a garden towerrr,3,Positif
gamenya seru map,0,Negatif
bagus banget tau sakura,0,Negatif
afk playernya omong kasar dah,-2,Negatif
pls roblox dimainin android,-1,Negatif
mntap pokok ya,1,Positif
game bagus sayang chat pending loh,1,Positif
dikeluarin alas roblox alami mogok harap tunggu alas buruk tolong update ter mohon cepat klarifikasi,-3,Negatif
plis kurang data dikit paket gb habis ya cuman minggu,-1,Negatif
mantap seru banget,2,Positif
game bagus seru ketemu teman senang,2,Positif
main game ya,2,Positif
bagus mula interovet berani teman orang,-1,Negatif
suka game gamenya fungsi perangkat tolong baik ya,2,Positif
salah koneksi internet lancar tolong ya,0,Negatif
seru banget gameeee nya,1,Positif
si main godjob roblox,0,Negatif
game ya bagus banget map ya mainin robux mata uang ya beli item ya banget bikin map,4,Positif
woi banyak update kasihan hpnya,0,Negatif
tolong diup bikin akun akun,0,Negatif
bagus enak main,0,Negatif
gem eror cepat selesai eror ya,-1,Negatif
bagus koktapi plstulisan update ya ngeganggu bgtpadahal cuman main paksa update,0,Negatif
game seru,1,Positif
lumayan seru,0,Negatif
bagus asik,1,Positif
keren banget ajg ava slender bjirr nama afz roblox seru banget coba,2,Positif
benci roblox maaf kesal,0,Negatif
roblox banyaaaa map ya kadang suka dinconet,2,Positif
bagus ee rekk rekkk jann uaapikk gamers eee,0,Negatif
what ya geme bagus ya bilang robax pakai uang ff ml papa sih pakai uang ya segitu ya pikir main roblox,3,Positif
bagus benget,0,Negatif
roblox mainin pakai tolong baik min,-1,Negatif
beli item roblox,-1,Negatif
kasih bintang talon kikir ya,2,Positif
bagus ya main,1,Positif
update update bikin memo penuh update bug,0,Negatif
sc,0,Negatif
sr gm,0,Negatif
bagus banget,1,Positif
milik roblox update ya kayak ff tahun update,1,Positif
roblox sangatbagusdan banyakgemnyasangtbayak,0,Negatif
update cuman aplikasi gb cepat penuh simpan aplikasi aplikasi aplikasi sedikitt hapus sedia aplikasi hapus aplikasi upgrade hapus aplikasi seterusnyajadi mohon baik game cepat an update pliss update plss udqh capek ngumpul robux,-9,Negatif
gem bagus sekalisaya suka gem,0,Negatif
nge instal ya ih,1,Positif
game roblox game baik kalah roblox,1,Positif
tolong menmbanned orang orang pakai roblox beta hacker,-1,Negatif
main bagus bintang bintang ratus dikarnakan bintang doang,0,Negatif
geme ya bagus main teman,1,Positif
game ya seru mudah teman game sembarang orang masuk indonesia lo game seru kayak brookhaven grow a garden orang toxic roblox seru,1,Positif
tolong developer mempebaikin game hp kentang ngelag tolong,1,Positif
