steming_data,Score,Sentiment
game ya bagus game bagus bagus bagus pokok,7,Positif
game ya bagus suka beli top up,6,Positif
ngelag ya aplg pas main fish mls,0,Negatif
seru main nyaaaaq,1,Positif
orang,0,Negatif
bagus bagus geam ya,3,Positif
geme seru geme seru event tarik suka graw a garden,4,Positif
bagus banget tolongg banget ya pakai cheatt block akun ya roblox biar playerny nyamaannn,4,Positif
roblox developer banget ya gue guna hp kecewa cloud phone beli mahalmahalemang sih pakai cloud phonelu hp gue orang panas afk fish ithahh gue tanyagw capek cari el maja eh tambah kerja gue hah,1,Positif
gamenya bagus sih,1,Positif
lag gua suka,-1,Negatif
game bagus map main terima kasih roblox,3,Positif
roblox main cinta ku sayang roblox sayang plis ya seram seram takut sungpah lihat vidio roblox takut sayang,0,Negatif
gua mudah bosan lumayan seru nih game,1,Positif
roblox tolong ubah game umur anak main awas orang tua terimakasih,0,Negatif
game yay mantap cocok gabut suka,3,Positif
suka main gerow a garden malam hut tower ya robux topap gapapa sih kar ya main,2,Positif
i like i can play any game like forsaken codename redux i really like thank you roblox,2,Positif
masuk ya rumit,-1,Negatif
game ya bagus main senang banget ganggu main roblox tau tulis roblox deteksi tolooong akun nama juanzzzzzzzzz nama display ya ciaaa,4,Positif
game agam suka game agam teman,5,Positif
geme gua suka banget game game emas bagus map banget,5,Positif
suka game update,2,Positif
roblox mati masyarakat indonesia,0,Negatif
hemmmgame ya tarik pls deh ngebug warna baju nyamau avatar map pls ngebug sinyal bagus loh ngeleg main evade ngeleg,2,Positif
bagus banget engak sikrit talon ya pelit,3,Positif
wifi,0,Negatif
main ya seru robux seru banget,4,Positif
bagus sih suka omong kasar sus,1,Positif
bagus roblox,1,Positif
seru banget game ya map teman sih game seru banget deh pokok,7,Positif
game ya seru gamee temennnn pokok nya seruuuuu,3,Positif
permainanya bagus seru senang,3,Positif
suka roblox game dihp ku,2,Positif
habis update berat susah masuk,-3,Negatif
seru bgttdi rekomend sih dandys world ya serruuu,2,Positif
nyaman main,1,Positif
roblox kirim chatapp player detect auto click rugi,0,Negatif
woy asu gue donlod delta update woyy,0,Negatif
suka game ya ava bacon ava bagus,4,Positif
seru bangetttbnyak game seru nya,3,Positif
roblox spesial beli premium roblox the best roblox seru,4,Positif
game ya seru banget main bareng sahabatkakakdan saudara pokok seru,5,Positif
bagustapi lag,-1,Negatif
bagus banget bug,1,Positif
seru ih teman virtual,1,Positif
seru bagus ramah hp kentang,2,Positif
seru pokok ya,2,Positif
seru pilih main,0,Negatif
game seru banget tambah mabardan map nama violence district janlup cobainn,4,Positif
suka game henti main game,2,Positif
game ya bagus jaring leg delay,2,Positif
supersuper bagus saran gue instal,1,Positif
gamenya bagus,1,Positif
game ya,2,Positif
bintang ya game ya main rambut ugc obby gratis beli item rambut harga robax baca ya milik pas cek rambut,6,Positif
p bagus topap pin bobax,1,Positif
update tolong roblox update,0,Negatif
game ya bagus banget cuman error,2,Positif
jelek banget gemnya burik bohong game ya bagussssss bsngetttr,-1,Negatif
game ya seru bug,2,Positif
gameeee yanggg seru,1,Positif
lumayan ngelek kompalain ngelek banget game palause hubungka kayak pas main tower ngelek ya parah banget ava jelek,0,Negatif
game seru banget game ya bagus cocok banget,7,Positif
bagus banget,2,Positif
game senang ketemu teman pokok ya game favorit deh,5,Positif
ffisit ya seru banget kasi talon secret,2,Positif
pakai kauta harus ya,0,Negatif
game ya keren map ya orang ya sus,5,Positif
we roblox gue mai fis ngeleg banget simpan gua,-1,Negatif
bagus,1,Positif
game bagus cari teman online seru seru bareng kurang ya avatar senonoh anak anak main mohon roblox hapus aksesoris avat senonoh bintang buta roblo,-3,Negatif
game seru sakal,2,Positif
game bagusstapi tolong henti bug lagg kadang suka ngelag untung main ya bagus mabar suka banget,4,Positif
bagus pakai gratis bagus kayak aksesoristopicelanabajukalungkacamata cumq dikit doang bagus game ya suka main ya kasih bintang yqng cipta game,7,Positif
game sungguh tarik senang main kadang orang toxic ras player,4,Positif
good game ya seru,4,Positif
game no jelek,-1,Negatif
gue disconnect pas main menit dc,-1,Negatif
enak banget game ya main bareng teman,4,Positif
matap game ya game fsit ya geselin,4,Positif
seru,1,Positif
keren banget siii game tolong bug ya tolong hapuskadang asik main seru banget,6,Positif
aplikasi bagus main fist,0,Negatif
lumayan seru main cari teman,0,Negatif
haloo semuaaanya nama caca nilai bintang gamenya seru aksi aksi free item ya seru tolong ya game ya kadang suka nge bug tolong baik,12,Positif
gamenya bagus mabar bagus gamenya,2,Positif
seru tarik senang suka game karana main nyata seru gonta ganti ava lucu lucu sih gila habis sih nieh kalah seru game semangat game roblox,8,Positif
ganti ganti akun,0,Negatif
roblox the best sih main ya rh dance deh seru bgtttttt suka game pas update seru deh,7,Positif
suka banget nih roblox ya rilisin main roblox,3,Positif
update melulu coo diskonek melulu pas wifi gue bagus lagipula lagspike wifi geus bagus grapik ya bagus sieb updet nunjukin muka beraha main anak anak auuuukkkmm pls roblok updet ya yaampun si si si si a a djjsjaja mentimun eek kenppa tambah pls hapus ehehehebss ihehebebe update eeq,-1,Negatif
suka game karenaseru bangetapalagi gabut serutapi orang main roblox suka iseng kadang tamat trolldan deh,2,Positif
gue onmic,0,Negatif
seruh,0,Negatif
tolong fix bug gera joycon kiri gamepad gerak,-2,Negatif
lumayan bagus gemnya pas main fish,2,Positif
game ya bagus tapiii banget masuk tau uptade ya ya segkituh assalamualaikum,5,Positif
roblox sagat bagus,1,Positif
game senang jenis game,3,Positif
roblox nih robux sisa sisa balik robux,-3,Negatif
fish ya ku seru,2,Positif
baik bug hilang baju celana,1,Positif
bagus upgrade pusing hapus,-1,Negatif
main nya bosan,-1,Negatif
aplikasi tedak hubung serfer nglek nglek kalamain buk,-2,Negatif
keren game teman negeri,2,Positif
seru sih buka roblox suruh update update update besok suruh update banget bug ya pokok ya lumayan baik sih suruh update uninstall game ya,2,Positif
sistem report ya orang ketawa ban sexual ketawa,2,Positif
bintang,0,Negatif
bagus banget map,2,Positif
upgred hp lelet ya updet,0,Negatif
update rusak sih update versi baru kocak,-2,Negatif
game idiot hp gue bagus main ngelag ngecrash kontrol nih game,1,Positif
bosan main main suka,0,Negatif
game bagus terbit nyit nyit nyit nyit nyit,2,Positif
game ya bagus suka eror suka game ya,5,Positif
geme seru banget main geme seru mabar teman moga geme bayak mainin,3,Positif
main ya bagus ku bintang,2,Positif
gem habis data,-1,Negatif
senang main fis,1,Positif
maksa banget iklan capcut,-1,Negatif
bagus banget sumpah download sesal,2,Positif
yeah,0,Negatif
gem ya bagus sih gem brainrot bosan,1,Positif
game main game bagus mapp ya,4,Positif
game ya asik mabar teman map parah asik,2,Positif
habis update ngebug baju pinggang lebar jelek banget sumpah tolong benerin bug ya min,0,Negatif
game ya ku keren bagus tolong player pakai scrip pakai script kena contoh ya chat roblox ramah anak omong ya kena sensor muncul,3,Positif
gamenya bagus suka grafikya bagus banget,4,Positif
sih kasih mikrofon bicara biar obrol langsung,1,Positif
game roblox sangant pilih tarik malam brokheven pokok sngan suka roblox,1,Positif
jelek robux mendownload roblox harus ya kasih robux,-2,Negatif
asli bintang talon kikir ya bintang dehkalo talon kasih kraken ku kasih bintang game ya senang,6,Positif
gem asik seakkan gem mabar teman teman,1,Positif
bagus keren,2,Positif
game ya bagus banget bayak aplikasi mantap,5,Positif
krnapaaa main,0,Negatif
main ya enak banget bosan,2,Positif
seru anjir voice suka mbr miayam dominisilit rayqal janda lebar biyaalea seru bintang deh,3,Positif
bagus banget atur,2,Positif
bagus bangetttttttttt main malam menang,0,Negatif
mantap roblox ya,3,Positif
keren banget deh pokok keren banget,4,Positif
seru banget sumpah,2,Positif
bagus banget game ya,4,Positif
geme seru mudah main nin,2,Positif
edan,-1,Negatif
suka main fish dpaat secret secret hapus roblox,0,Negatif
mohon perhati fitur reportnya kena ban chat apabrpgak jualtapi report leceh mohon baik,0,Negatif
game seru banget,3,Positif
tolong banyak update,0,Negatif
game fish ownernya,1,Positif
ya bagus sih beli robux eror,0,Negatif
game nya bagus,2,Positif
gamenya bagus anak suka,1,Positif
game ya bagus iklan,2,Positif
enak banget main ya ava pokok seruuuuuu,3,Positif
menginstal aplikasi roblox,-1,Negatif
game seru,2,Positif
roblox keren banget,2,Positif
game ya bagus banget developer game roblox tolong hp suara ya plissssss,6,Positif
game bagus geme keren btw ah,3,Positif
bagus iyatapi hacker pakai aplikasi cheat tolong tangan ganggu main main tower,-1,Negatif
kadang pernahh ngelag banget wifi lancar robloxnya langsung,3,Positif
gamenya bagus mrnrik,1,Positif
bagus banget kurang ya ngelag main pakai wifikuota roblox game offline biar main pokok tuh game seru ya,5,Positif
bagus seru,2,Positif
seru main,1,Positif
bagus bro download,1,Positif
seru banget hd bagus banget,4,Positif
bagus,1,Positif
game tarik download game map map seru,4,Positif
bagus sih tapingelag banget simpan main layar buram sebab update apk roblox ku ngebug game anak susah ajar rusak otak kecil,-3,Negatif
rumah game gamenya bikin hpku ngelag game game seru dimainin seru banget you you you you you you you you you you you you main senyumsenyum me roblox game baik,8,Positif
game bug seru,1,Positif
game ya bagus blok fruit enak main game ya hacker nyatolong baik,7,Positif
game ya seru banget sayang orang ya jarang gantitapi gapapa suka game ya tolong kurang pakai data ya orang orang suka habis data habis main iniyaa sih game ya seru tolong ya ok sekian terima kasih,14,Positif
game keren banget,3,Positif
ok youre admin not ban hacker and ban normal player pakai a suck rule and now what you pakai human i give you a warning a hundred admin nothing work,3,Positif
yuhu seru banget,2,Positif
seru woii suka akujadi game favorit ku sih mainin,2,Positif
bagus sih kadang suka nge lag bgsss mes nyh suka nge laggg udhh ya game nyh bagus banget seru mbr,8,Positif
malesnya ya hp ya lot iphone pro maxnggak maksud pamer apgred beli robux akun ku ambil hp panas,-1,Negatif
gamenya bagus patah patah,-3,Negatif
roblox game favorit ku map evade,1,Positif
game seru,2,Positif
roblox sebab depresi jatuh tower nyajadi anakapa anak,-2,Negatif
ngelag pakai wifi hp panas,-1,Negatif
gamenya erorr mulu wifinya bagus tolong baik,2,Positif
seru bett game ya kadang lag bug ya moga baik biar lancar pas main,7,Positif
game seru memori ku full,2,Positif
nice game,2,Positif
good bosan gacor roblox hurrrra,0,Negatif
keren banget orang makan sc game gampang tolong banned orang pakai sc,3,Positif
pls dont the update roblox will be destroyed because we cant chat orang party,0,Negatif
mantap abang roblox ya rasai ya juice habis gurih pedas manis asin dikit btw kasih robux gratis dikit doang ribu robux kak,4,Positif
roblox gue blur lihat map tolong baik,1,Positif
cocok main ya ya mudah main hp leptop,3,Positif
game seru banget sih pas kali main roblox tuh coba tuh seru banget,6,Positif
bagus perintah update ya malas,1,Positif
lumayan bagus ngelek join roblox ya,3,Positif
ya pas buka roblok main gemas ya ngeleg pas pakai internet,4,Positif
suka game seruuuuuu pokok the best deh game roblox ku lup lup game roblox,5,Positif
update kali kali update aneh,0,Negatif
bagus,1,Positif
bagus banget nih game seru,4,Positif
fix pingnya kocak map robloxnya kayak atas ping asli,-2,Negatif
kasih rating update,0,Negatif
secret ya wok,1,Positif
seru banget game ya cong,4,Positif
gamee bagus malam,0,Negatif
bagus kalih,1,Positif
aktif obrol suara penuh syarat,0,Negatif
good good good game pas bagus main game karana game ya,9,Positif
geme ya ngawur cik gue suka sih,2,Positif
game tantang,0,Negatif
game ya seru lelet teman pilih map ya cuman gue ya jahat,2,Positif
roblox bego dihek kali,0,Negatif
keren battle ground ya suka banget perang banyak pakai item gratis player mula,2,Positif
game ya bagus main,3,Positif
tolong jelas akun login,0,Negatif
game bagus ya map teman mabar teman ku senang item pakai gara gara roblox subscriber ku tambah drastis keren suka ok trimakasih game ya bintang ya,10,Positif
game usak rumah tangga,1,Positif
game ya bagus banget cuman kurang ya dikit tombol lompat ya suka nge bug teken lompat update kasihan ponselnya bagus updateannya bagus bagus mbak ya kadang bulan kali update,8,Positif
inisangat seru kurang game bangun negara presiden,2,Positif
jagan update ya,1,Positif
halo robloxkenapa app afkuntuk main roblox cluod malas main roblox,0,Negatif
game bagus suka game,4,Positif
seru bagus,2,Positif
suka game ya pajak main please donate mendonate teman teman pajak pajak roblox wajar rugi kecewa robux mahal mahasiswa,-3,Negatif
seru banget bayak tower ya seru bagus bayak map ya lucu termasud main suka banget,8,Positif
semenjak main roblox rasai teman ajar game someone game wkwk,3,Positif
bagus ngeleg bugnya,1,Positif
luvv roblox,0,Negatif
mudah,1,Positif
murahin item ya,0,Negatif
bug nih bug pas masuk game mala nak code wifi lancar,-1,Negatif
item beli hilang kompensasi ya sesuai bayar jera top up,2,Positif
gamee ya bagus banget sumpahhhh harussss download aplikasi deh soalll ya gamee ya seruuuu pollllbanyakk mapp mabarr teman,4,Positif
gemnya bagus malam cepat download ya,1,Positif
bagus game milik batas grow a garden batas ladang plants vs brainrot batas ladang tolong developer game baik,0,Negatif
suka main game,2,Positif
oke oce,2,Positif
bagus harga robux ya ngotak,3,Positif
geme brainroat suka geme grow a garden fist,1,Positif
roblox game seru keren,3,Positif
update lagipadahal normal,1,Positif
roblox game sepi maaf ngereting,0,Negatif
maps ya seru,2,Positif
gamenya map game apa diroblox,0,Negatif
game cocok seru proses ajar,3,Positif
game bagus ngelag dikit,0,Negatif
endak salah bend main depan bend ya ganti akun baik,1,Positif
plles roblox gua afk fish eror sih tolong benerin gua capek masuk mulu tolong benerin benerin gua hapus nih roblox hp gua bagus eror,-10,Negatif
gamenya keren bagus update mbak ya lumayan simpan handphone penuh mohon update,2,Positif
mantap josjis,2,Positif
roblox tani luang dapat roblox,0,Negatif
bagus keren suka ngelag,2,Positif
main seru sinyal wifi ngelag ya ikut ngelag game jajah map seru ganti ava dll,0,Negatif
enak banget main main fish hd seru,3,Positif
bagus tagih banget main ya,2,Positif
bagus map seru senang suka avatar ya,5,Positif
game bagus roblox offline plisss,2,Positif
enak game ya bagus,4,Positif
max roblox komunikasi,0,Negatif
sih nih game dikitdikit update gimanasih hpnya,1,Positif
seru banget suka main main roblox avatar gratis cocok main anak anak remaja dewasa keren a love you roblox,3,Positif
sangatsangat bagus,1,Positif
